Lead_ID,Lead_Source,Region,Industry,Company_Size,Sales_Agent,Number_of_Calls,Number_of_Emails,Last_Interaction_Days,Contacted,Response,Converted,Deal_Value,Date_Created,Engagement_Score,Recency,Lead_Age_Days,Conversion_Probability,Lead_Score,Recommendation
LEAD_0752,Referral,Central,Healthcare,Small,Rahul,20.0,13.0,122,Yes,Negative,1,81604.78,2025-09-10,59.5,Cold,238,0.4005173252136949,40.05,Send Follow-up Email
LEAD_0753,Website,West,Retail,Small,Priya,9.0,23.0,50,No,Negative,0,0.0,2025-08-24,52.5,Warm,255,0.3761071135725193,37.61,Send Follow-up Email
LEAD_0754,Email Campaign,South,Education,Large,Vikram,14.0,4.0,76,No,Negative,0,0.0,2024-09-27,34.0,Warm,586,0.33287930040285907,33.29,Send Follow-up Email
LEAD_0755,Website,West,Finance,Medium,Rahul,2.0,21.0,124,Yes,Positive,1,102600.56,2025-03-13,35.5,Cold,419,0.37726575839244975,37.73,Send Follow-up Email
LEAD_0756,Email Campaign,West,Technology,Enterprise,Sneha,9.0,7.0,54,Yes,Positive,0,0.0,2024-10-24,28.5,Warm,559,0.32516057947022503,32.52,Low Priority - Nurture
LEAD_0757,Website,East,Finance,Medium,Vikram,1.0,25.0,17,No,Negative,0,0.0,2024-12-09,39.5,Hot,513,0.45125538457811754,45.13,Call Immediately
LEAD_0758,Cold Call,North,Education,Medium,Sneha,8.0,10.0,91,Yes,No Response,0,0.0,2024-07-04,31.0,Cold,671,0.35226008345966714,35.23,Send Follow-up Email
LEAD_0759,Cold Call,Central,Education,Small,Neha,1.0,29.0,113,No,Positive,0,0.0,2026-01-26,45.5,Cold,100,0.35709614139299806,35.71,Send Follow-up Email
LEAD_0760,Email Campaign,North,Education,Small,Vikram,3.0,0.0,162,Yes,Positive,1,118339.6,2024-08-04,6.0,Cold,640,0.3863544253837406,38.64,Send Follow-up Email
LEAD_0761,Website,West,Education,Enterprise,Neha,3.0,4.0,166,No,Negative,1,27769.72,2024-09-05,12.0,Cold,608,0.3571826041946582,35.72,Send Follow-up Email
LEAD_0762,Cold Call,West,Retail,Small,Priya,15.0,10.0,74,Yes,Positive,1,22832.6,2025-09-09,45.0,Warm,239,0.3036554902657214,30.37,Low Priority - Nurture
LEAD_0763,Referral,East,Finance,Medium,Vikram,13.0,25.0,59,Yes,Negative,0,0.0,2024-12-29,63.5,Warm,493,0.4027280826568932,40.27,Send Follow-up Email
LEAD_0764,Referral,West,Education,Large,Amit,14.0,4.0,3,Yes,Positive,0,0.0,2025-04-12,34.0,Hot,389,0.3577440140382379,35.77,Send Follow-up Email
LEAD_0765,Referral,South,Retail,Small,Sneha,1.0,21.0,165,Yes,No Response,0,0.0,2025-03-31,33.5,Cold,401,0.37696314424634825,37.7,Send Follow-up Email
LEAD_0766,Email Campaign,East,Retail,Enterprise,Neha,17.0,27.0,78,No,Negative,0,0.0,2025-03-02,74.5,Warm,430,0.3350909750644877,33.51,Send Follow-up Email
LEAD_0767,Website,Central,Education,Medium,Neha,12.0,14.0,165,Yes,No Response,0,0.0,2025-09-03,45.0,Cold,245,0.41122579038047896,41.12,Send Follow-up Email
LEAD_0768,Email Campaign,West,Healthcare,Enterprise,Priya,9.0,2.0,10,No,Negative,0,0.0,2025-01-21,21.0,Hot,470,0.3142740489549644,31.43,Low Priority - Nurture
LEAD_0769,Cold Call,Central,Education,Large,Priya,2.0,16.0,142,No,No Response,1,112307.57,2025-02-06,28.0,Cold,454,0.35598196226119244,35.6,Send Follow-up Email
LEAD_0770,Cold Call,North,Technology,Large,Priya,9.0,23.0,109,Yes,No Response,0,0.0,2025-07-29,52.5,Cold,281,0.3057696049439686,30.58,Low Priority - Nurture
LEAD_0771,Website,East,Education,Large,Amit,1.0,24.0,167,Yes,Negative,0,0.0,2024-09-20,38.0,Cold,593,0.40941809134424684,40.94,Send Follow-up Email
LEAD_0772,LinkedIn,West,Healthcare,Medium,Neha,18.0,18.0,161,Yes,Negative,0,0.0,2025-05-18,63.0,Cold,353,0.30191542632503876,30.19,Low Priority - Nurture
LEAD_0773,Email Campaign,South,Retail,Medium,Amit,10.0,16.0,150,Yes,Negative,0,0.0,2025-04-25,44.0,Cold,376,0.313395334944951,31.34,Low Priority - Nurture
LEAD_0774,Cold Call,West,Retail,Small,Amit,1.0,13.0,34,No,Positive,0,0.0,2026-03-05,21.5,Warm,62,0.31157140082540646,31.16,Low Priority - Nurture
LEAD_0775,Website,Central,Retail,Enterprise,Rahul,18.0,15.0,163,No,Negative,0,0.0,2025-07-29,58.5,Cold,281,0.38816875779673016,38.82,Send Follow-up Email
LEAD_0776,Referral,South,Finance,Medium,Sneha,14.0,4.0,132,Yes,No Response,1,142433.9,2025-01-13,34.0,Cold,478,0.36840489570984347,36.84,Send Follow-up Email
LEAD_0777,Referral,North,Finance,Large,Amit,19.0,27.0,105,Yes,No Response,0,0.0,2024-11-14,78.5,Cold,538,0.3689051158136396,36.89,Send Follow-up Email
LEAD_0778,Website,North,Education,Medium,Amit,11.0,9.0,96,No,Negative,0,0.0,2024-08-15,35.5,Cold,629,0.4244994214040685,42.45,Re-engage Urgently
LEAD_0779,Cold Call,South,Education,Enterprise,Amit,9.0,28.0,73,Yes,Positive,0,0.0,2025-09-22,60.0,Warm,226,0.2767077602410734,27.67,Low Priority - Nurture
LEAD_0780,LinkedIn,Central,Healthcare,Small,Amit,13.0,15.0,147,No,No Response,1,75875.08,2024-11-18,48.5,Cold,534,0.4236104407666401,42.36,Re-engage Urgently
LEAD_0781,Website,West,Retail,Medium,Priya,16.0,20.0,118,No,No Response,0,0.0,2024-12-23,62.0,Cold,499,0.37639044687143697,37.64,Send Follow-up Email
LEAD_0782,Website,North,Education,Enterprise,Sneha,7.0,28.0,102,No,No Response,0,0.0,2024-08-03,56.0,Cold,641,0.40098901797617775,40.1,Send Follow-up Email
LEAD_0783,Referral,East,Technology,Medium,Neha,0.0,18.0,162,No,No Response,0,0.0,2025-11-07,27.0,Cold,180,0.39179737098249257,39.18,Send Follow-up Email
LEAD_0784,Email Campaign,North,Finance,Small,Vikram,16.0,6.0,122,Yes,Positive,0,0.0,2025-09-27,41.0,Cold,221,0.34330493885670105,34.33,Send Follow-up Email
LEAD_0785,LinkedIn,East,Finance,Medium,Neha,18.0,14.0,22,No,Negative,1,82119.62,2026-01-06,57.0,Hot,120,0.3618092607152373,36.18,Send Follow-up Email
LEAD_0786,Referral,North,Healthcare,Enterprise,Priya,13.0,0.0,136,No,Negative,0,0.0,2025-12-25,26.0,Cold,132,0.3333012291014477,33.33,Send Follow-up Email
LEAD_0787,LinkedIn,North,Education,Medium,Rahul,0.0,5.0,66,Yes,Positive,0,0.0,2025-05-10,7.5,Warm,361,0.3853761801327812,38.54,Send Follow-up Email
LEAD_0788,Referral,South,Technology,Large,Priya,0.0,22.0,15,No,Negative,0,0.0,2025-02-19,33.0,Hot,441,0.38274907938885344,38.27,Send Follow-up Email
LEAD_0789,Cold Call,West,Healthcare,Large,Sneha,3.0,1.0,52,Yes,No Response,0,0.0,2026-04-18,7.5,Warm,18,0.2714860202764299,27.15,Low Priority - Nurture
LEAD_0790,Referral,Central,Education,Enterprise,Amit,8.0,1.0,82,No,No Response,0,0.0,2024-10-22,17.5,Warm,561,0.4256290415843925,42.56,Re-engage Urgently
LEAD_0791,Referral,North,Retail,Medium,Amit,8.0,17.0,151,Yes,Positive,0,0.0,2024-08-14,41.5,Cold,630,0.4093909914848519,40.94,Send Follow-up Email
LEAD_0792,Cold Call,East,Education,Enterprise,Sneha,2.0,27.0,163,Yes,Positive,1,99474.88,2026-01-19,44.5,Cold,107,0.2909081153322069,29.09,Low Priority - Nurture
LEAD_0793,Cold Call,South,Education,Enterprise,Vikram,14.0,0.0,1,No,No Response,0,0.0,2025-01-07,28.0,Hot,484,0.3148748676885768,31.49,Low Priority - Nurture
LEAD_0794,Cold Call,North,Technology,Enterprise,Rahul,19.0,8.0,175,No,Negative,0,0.0,2025-07-26,50.0,Cold,284,0.2812004963361022,28.12,Low Priority - Nurture
LEAD_0795,Email Campaign,East,Technology,Medium,Neha,17.0,18.0,18,No,Positive,1,35849.35,2025-11-21,61.0,Hot,166,0.36804466053184,36.8,Send Follow-up Email
LEAD_0796,LinkedIn,South,Education,Large,Sneha,6.0,19.0,130,No,No Response,0,0.0,2025-03-23,40.5,Cold,409,0.3353246355402885,33.53,Send Follow-up Email
LEAD_0797,Referral,East,Finance,Large,Rahul,6.0,14.0,154,No,Positive,1,97099.63,2025-01-28,33.0,Cold,463,0.4039111690172509,40.39,Send Follow-up Email
LEAD_0798,LinkedIn,Central,Retail,Small,Amit,5.0,13.0,143,No,Negative,1,24390.23,2024-11-10,29.5,Cold,542,0.42789763789889423,42.79,Re-engage Urgently
LEAD_0799,LinkedIn,Central,Technology,Enterprise,Neha,3.0,11.0,97,No,Negative,0,0.0,2026-03-19,22.5,Cold,48,0.3564649860726032,35.65,Send Follow-up Email
LEAD_0800,LinkedIn,North,Retail,Large,Priya,14.0,0.0,57,Yes,Negative,0,0.0,2026-04-04,28.0,Warm,32,0.3262257137668927,32.62,Low Priority - Nurture
LEAD_0801,Cold Call,North,Education,Large,Neha,7.0,7.0,127,No,Positive,1,107833.68,2025-04-25,24.5,Cold,376,0.32404262797130784,32.4,Low Priority - Nurture
LEAD_0802,Email Campaign,South,Technology,Medium,Neha,12.0,3.0,72,No,Positive,0,0.0,2024-12-08,28.5,Warm,514,0.3655337132408696,36.55,Send Follow-up Email
LEAD_0803,Email Campaign,Central,Education,Medium,Amit,18.0,4.0,17,Yes,Negative,0,0.0,2026-02-24,42.0,Hot,71,0.35245879995468504,35.25,Send Follow-up Email
LEAD_0804,Email Campaign,East,Finance,Small,Neha,17.0,19.0,65,No,Positive,1,129044.45,2025-07-13,62.5,Warm,297,0.3773436510280085,37.73,Send Follow-up Email
LEAD_0805,LinkedIn,East,Retail,Enterprise,Rahul,3.0,21.0,133,No,Negative,1,97940.11,2024-08-14,37.5,Cold,630,0.37818300072876804,37.82,Send Follow-up Email
LEAD_0806,LinkedIn,South,Technology,Large,Sneha,17.0,14.0,81,Yes,Negative,0,0.0,2024-06-25,55.0,Warm,680,0.35491184039322216,35.49,Send Follow-up Email
LEAD_0807,LinkedIn,Central,Technology,Medium,Neha,13.0,30.0,20,Yes,Positive,0,0.0,2024-09-27,71.0,Hot,586,0.43750394435611173,43.75,Call Immediately
LEAD_0808,Website,North,Technology,Small,Sneha,13.0,25.0,7,No,Negative,0,0.0,2025-10-30,63.5,Hot,188,0.41205690501661846,41.21,Send Follow-up Email
LEAD_0809,Referral,South,Healthcare,Small,Rahul,16.0,25.0,61,Yes,No Response,0,0.0,2026-02-26,69.5,Warm,69,0.347611834284876,34.76,Send Follow-up Email
LEAD_0810,LinkedIn,West,Education,Small,Amit,1.0,29.0,9,No,Negative,0,0.0,2024-07-06,45.5,Hot,669,0.3790714117345269,37.91,Send Follow-up Email
LEAD_0811,Cold Call,North,Retail,Small,Rahul,19.0,20.0,111,Yes,Positive,1,105537.73,2024-10-03,68.0,Cold,580,0.35309332623743733,35.31,Send Follow-up Email
LEAD_0812,Website,West,Retail,Small,Vikram,13.0,7.0,154,Yes,Negative,1,86092.42,2025-12-08,36.5,Cold,149,0.3458742599759871,34.59,Send Follow-up Email
LEAD_0813,Referral,Central,Education,Small,Rahul,20.0,30.0,173,Yes,Negative,0,0.0,2025-12-15,85.0,Cold,142,0.3702908710816514,37.03,Send Follow-up Email
LEAD_0814,Email Campaign,South,Technology,Small,Amit,19.0,22.0,18,Yes,No Response,0,0.0,2025-01-12,71.0,Hot,479,0.355553062630937,35.56,Send Follow-up Email
LEAD_0815,Email Campaign,East,Healthcare,Enterprise,Sneha,19.0,14.0,48,Yes,Positive,0,0.0,2024-08-07,59.0,Warm,637,0.36928599800985357,36.93,Send Follow-up Email
LEAD_0816,Website,Central,Retail,Large,Rahul,18.0,28.0,139,Yes,Positive,1,13771.22,2024-09-03,78.0,Cold,610,0.4401382242231944,44.01,Re-engage Urgently
LEAD_0817,Email Campaign,East,Healthcare,Large,Amit,16.0,18.0,169,Yes,Positive,0,0.0,2025-01-16,59.0,Cold,475,0.3473849935804338,34.74,Send Follow-up Email
LEAD_0818,Email Campaign,North,Retail,Large,Priya,6.0,20.0,52,Yes,Negative,0,0.0,2025-10-06,42.0,Warm,212,0.3220843947554086,32.21,Low Priority - Nurture
LEAD_0819,Referral,West,Education,Large,Vikram,18.0,30.0,86,No,Negative,0,0.0,2025-05-18,81.0,Warm,353,0.31725344664963023,31.73,Low Priority - Nurture
LEAD_0820,LinkedIn,West,Technology,Enterprise,Priya,0.0,20.0,58,Yes,Negative,0,0.0,2024-12-08,30.0,Warm,514,0.32694010374059396,32.69,Low Priority - Nurture
LEAD_0821,Cold Call,West,Healthcare,Enterprise,Priya,12.0,5.0,2,No,Positive,0,0.0,2024-06-12,31.5,Hot,693,0.3265871568491112,32.66,Low Priority - Nurture
LEAD_0822,LinkedIn,Central,Technology,Medium,Rahul,14.0,6.0,162,No,Positive,0,0.0,2025-01-25,37.0,Cold,466,0.41716629651314885,41.72,Send Follow-up Email
LEAD_0823,Website,South,Finance,Large,Neha,5.0,10.0,142,Yes,Positive,1,33872.82,2025-06-20,25.0,Cold,320,0.3726432405315993,37.26,Send Follow-up Email
LEAD_0824,Cold Call,East,Technology,Small,Neha,4.0,12.0,168,Yes,Negative,0,0.0,2024-12-27,26.0,Cold,495,0.35734698416063376,35.73,Send Follow-up Email
LEAD_0825,Cold Call,East,Healthcare,Medium,Vikram,19.0,28.0,112,Yes,Positive,1,49235.49,2025-10-04,80.0,Cold,214,0.3205773160958924,32.06,Low Priority - Nurture
LEAD_0826,Cold Call,South,Finance,Enterprise,Neha,11.0,10.0,154,No,No Response,0,0.0,2026-01-02,37.0,Cold,124,0.2630016629930959,26.3,Low Priority - Nurture
LEAD_0827,LinkedIn,Central,Education,Medium,Vikram,9.0,25.0,39,No,Positive,0,0.0,2025-09-23,55.5,Warm,225,0.4033313721782837,40.33,Send Follow-up Email
LEAD_0828,Website,South,Education,Enterprise,Priya,2.0,25.0,121,Yes,No Response,0,0.0,2026-02-17,41.5,Cold,78,0.3287028146822434,32.87,Low Priority - Nurture
LEAD_0829,Email Campaign,East,Retail,Enterprise,Priya,10.0,22.0,96,No,No Response,0,0.0,2025-09-10,53.0,Cold,238,0.3310743116633984,33.11,Send Follow-up Email
LEAD_0830,Email Campaign,West,Education,Small,Priya,7.0,28.0,52,No,Positive,1,73694.93,2025-03-18,56.0,Warm,414,0.3395706625478329,33.96,Send Follow-up Email
LEAD_0831,Website,West,Retail,Medium,Rahul,8.0,17.0,22,Yes,Positive,0,0.0,2024-07-19,41.5,Hot,656,0.41848418755212624,41.85,Send Follow-up Email
LEAD_0832,Email Campaign,East,Finance,Small,Sneha,16.0,19.0,87,No,Negative,0,0.0,2025-06-22,60.5,Warm,318,0.3608654623676892,36.09,Send Follow-up Email
LEAD_0833,Referral,East,Retail,Large,Rahul,12.0,0.0,46,No,Positive,0,0.0,2024-06-25,24.0,Warm,680,0.4499399100224524,44.99,Re-engage Urgently
LEAD_0834,LinkedIn,East,Technology,Large,Vikram,16.0,17.0,165,Yes,Negative,0,0.0,2024-08-07,57.5,Cold,637,0.3717530698086479,37.18,Send Follow-up Email
LEAD_0835,LinkedIn,East,Technology,Medium,Rahul,6.0,21.0,85,No,Negative,1,19269.32,2024-12-05,43.5,Warm,517,0.4017096654016259,40.17,Send Follow-up Email
LEAD_0836,Website,South,Education,Medium,Neha,17.0,29.0,67,Yes,Negative,1,116430.01,2025-11-30,77.5,Warm,157,0.3467997341072321,34.68,Send Follow-up Email
LEAD_0837,Website,West,Retail,Small,Sneha,20.0,16.0,39,No,Positive,0,0.0,2025-06-18,64.0,Warm,322,0.39300190464518225,39.3,Send Follow-up Email
LEAD_0838,Cold Call,West,Finance,Enterprise,Neha,0.0,10.0,22,No,Positive,0,0.0,2026-02-22,15.0,Hot,73,0.27837858082489547,27.84,Low Priority - Nurture
LEAD_0839,Referral,South,Retail,Enterprise,Vikram,0.0,11.0,36,Yes,Negative,0,0.0,2025-04-25,16.5,Warm,376,0.3568531726243395,35.69,Send Follow-up Email
LEAD_0840,Website,East,Finance,Enterprise,Sneha,12.0,24.0,177,No,Negative,1,6403.77,2025-10-17,60.0,Cold,201,0.35731788491344735,35.73,Send Follow-up Email
LEAD_0841,Email Campaign,North,Finance,Medium,Rahul,18.0,20.0,155,No,Negative,0,0.0,2024-05-20,66.0,Cold,716,0.35226301009756217,35.23,Send Follow-up Email
LEAD_0842,Referral,North,Education,Enterprise,Priya,15.0,3.0,85,No,No Response,0,0.0,2025-05-31,34.5,Warm,340,0.36040665464390936,36.04,Send Follow-up Email
LEAD_0843,LinkedIn,Central,Finance,Small,Neha,19.0,15.0,7,Yes,Positive,1,18520.02,2025-08-07,60.5,Hot,272,0.41771326839437367,41.77,Send Follow-up Email
LEAD_0844,Referral,East,Finance,Medium,Rahul,16.0,2.0,117,Yes,Negative,0,0.0,2025-11-08,35.0,Cold,179,0.37123844668830314,37.12,Send Follow-up Email
LEAD_0845,Cold Call,East,Retail,Enterprise,Priya,3.0,4.0,138,No,Negative,0,0.0,2024-05-22,12.0,Cold,714,0.35307284373826164,35.31,Send Follow-up Email
LEAD_0846,Cold Call,South,Finance,Large,Sneha,15.0,5.0,155,No,No Response,1,61403.97,2025-03-26,37.5,Cold,406,0.29468952567660356,29.47,Low Priority - Nurture
LEAD_0847,Referral,East,Finance,Small,Priya,14.0,2.0,103,Yes,No Response,0,0.0,2024-06-25,31.0,Cold,680,0.4437834305729308,44.38,Re-engage Urgently
LEAD_0848,Email Campaign,West,Retail,Enterprise,Vikram,1.0,23.0,24,No,No Response,0,0.0,2026-01-04,36.5,Hot,122,0.2904823494829555,29.05,Low Priority - Nurture
LEAD_0849,Website,West,Education,Medium,Sneha,7.0,5.0,159,No,Negative,1,71164.46,2026-01-24,21.5,Cold,102,0.33451947799958215,33.45,Send Follow-up Email
LEAD_0850,Cold Call,Central,Technology,Enterprise,Neha,1.0,7.0,41,No,No Response,0,0.0,2024-05-14,12.5,Warm,722,0.39942979130219947,39.94,Send Follow-up Email
LEAD_0851,LinkedIn,South,Retail,Enterprise,Vikram,3.0,11.0,20,Yes,No Response,0,0.0,2026-03-05,22.5,Hot,62,0.31800669664818293,31.8,Low Priority - Nurture
LEAD_0852,Referral,South,Healthcare,Medium,Vikram,1.0,14.0,7,Yes,No Response,1,52271.9,2026-02-17,23.0,Hot,78,0.36347298158909247,36.35,Send Follow-up Email
LEAD_0853,Referral,East,Retail,Medium,Sneha,1.0,0.0,65,Yes,No Response,1,113711.74,2024-08-01,2.0,Warm,643,0.45198118116936575,45.2,Re-engage Urgently
LEAD_0854,Referral,West,Retail,Small,Amit,17.0,21.0,63,No,Positive,1,52431.0,2026-02-24,65.5,Warm,71,0.3467060776551361,34.67,Send Follow-up Email
LEAD_0855,Website,South,Finance,Small,Vikram,3.0,5.0,76,Yes,No Response,0,0.0,2024-05-09,13.5,Warm,727,0.44533318390670823,44.53,Re-engage Urgently
LEAD_0856,LinkedIn,East,Finance,Enterprise,Rahul,5.0,6.0,9,Yes,Negative,1,29425.74,2025-10-10,19.0,Hot,208,0.35576807300912633,35.58,Send Follow-up Email
LEAD_0857,Email Campaign,North,Retail,Large,Sneha,1.0,19.0,2,Yes,Negative,1,126292.67,2026-02-27,30.5,Hot,68,0.32270319378052037,32.27,Low Priority - Nurture
LEAD_0858,Website,South,Finance,Small,Amit,13.0,0.0,4,No,Positive,1,139678.98,2025-12-26,26.0,Hot,131,0.40941460606237584,40.94,Send Follow-up Email
LEAD_0859,LinkedIn,South,Finance,Small,Sneha,16.0,3.0,84,No,No Response,1,14159.87,2024-05-17,36.5,Warm,719,0.39691844486707134,39.69,Send Follow-up Email
LEAD_0860,Email Campaign,South,Education,Enterprise,Sneha,3.0,7.0,55,Yes,Negative,0,0.0,2024-09-10,16.5,Warm,603,0.32790268302407705,32.79,Low Priority - Nurture
LEAD_0861,LinkedIn,West,Healthcare,Small,Sneha,6.0,14.0,57,Yes,No Response,0,0.0,2025-11-08,33.0,Warm,179,0.3349818747114813,33.5,Send Follow-up Email
LEAD_0862,Website,North,Technology,Medium,Sneha,9.0,24.0,154,No,Positive,1,99242.02,2025-08-03,54.0,Cold,276,0.4008246162935196,40.08,Send Follow-up Email
LEAD_0863,Email Campaign,South,Healthcare,Small,Vikram,10.0,20.0,179,No,No Response,1,119732.67,2024-07-31,50.0,Cold,644,0.3534541948169651,35.35,Send Follow-up Email
LEAD_0864,Cold Call,East,Finance,Large,Neha,15.0,2.0,86,Yes,No Response,1,116853.93,2024-08-30,33.0,Warm,614,0.3527150625940616,35.27,Send Follow-up Email
LEAD_0865,Email Campaign,South,Education,Small,Priya,0.0,19.0,32,No,Positive,1,70092.18,2025-04-21,28.5,Warm,380,0.36783944710497485,36.78,Send Follow-up Email
LEAD_0866,Email Campaign,North,Technology,Medium,Rahul,15.0,9.0,52,Yes,Negative,1,114800.63,2024-05-20,43.5,Warm,716,0.3780997106360111,37.81,Send Follow-up Email
LEAD_0867,LinkedIn,South,Education,Enterprise,Neha,10.0,4.0,72,No,No Response,0,0.0,2025-01-17,26.0,Warm,474,0.3415341052980643,34.15,Send Follow-up Email
LEAD_0868,Referral,East,Technology,Medium,Neha,10.0,10.0,63,Yes,No Response,1,10743.08,2025-01-21,35.0,Warm,470,0.4247089705303037,42.47,Re-engage Urgently
LEAD_0869,Cold Call,South,Education,Enterprise,Vikram,10.0,5.0,114,Yes,Positive,0,0.0,2025-07-23,27.5,Cold,287,0.28351296249332203,28.35,Low Priority - Nurture
LEAD_0870,Cold Call,North,Finance,Medium,Priya,2.0,5.0,152,Yes,Positive,1,15147.81,2024-10-06,11.5,Cold,577,0.35077646857628086,35.08,Send Follow-up Email
LEAD_0871,Referral,West,Healthcare,Medium,Neha,6.0,7.0,109,Yes,No Response,0,0.0,2025-02-22,22.5,Cold,438,0.3589976919881503,35.9,Send Follow-up Email
LEAD_0872,Website,Central,Retail,Medium,Rahul,15.0,2.0,93,No,Negative,0,0.0,2024-08-12,33.0,Cold,632,0.47006686290165506,47.01,Re-engage Urgently
LEAD_0873,Referral,West,Education,Enterprise,Priya,15.0,0.0,98,No,Positive,0,0.0,2024-09-02,30.0,Cold,611,0.35588802583422346,35.59,Send Follow-up Email
LEAD_0874,Email Campaign,Central,Finance,Medium,Rahul,12.0,14.0,79,No,Negative,1,138622.21,2024-07-04,45.0,Warm,671,0.4060753417752798,40.61,Send Follow-up Email
LEAD_0875,Email Campaign,West,Technology,Large,Priya,0.0,6.0,40,Yes,Positive,0,0.0,2025-04-03,9.0,Warm,398,0.3338597037036753,33.39,Send Follow-up Email
LEAD_0876,Email Campaign,East,Retail,Enterprise,Sneha,12.0,23.0,96,No,Negative,0,0.0,2024-09-21,58.5,Cold,592,0.3524215689467433,35.24,Send Follow-up Email
LEAD_0877,Email Campaign,North,Retail,Small,Amit,12.0,29.0,145,Yes,Positive,0,0.0,2026-04-24,67.5,Cold,12,0.31926188396943317,31.93,Low Priority - Nurture
LEAD_0878,Website,Central,Retail,Large,Neha,1.0,20.0,99,No,No Response,1,143779.05,2025-07-03,32.0,Cold,307,0.4371744573417466,43.72,Re-engage Urgently
LEAD_0879,Referral,North,Healthcare,Small,Neha,20.0,4.0,67,No,No Response,0,0.0,2026-02-08,46.0,Warm,87,0.37817124165922483,37.82,Send Follow-up Email
LEAD_0880,Cold Call,Central,Education,Medium,Amit,3.0,24.0,24,No,Negative,0,0.0,2024-06-21,42.0,Hot,684,0.3982146306813055,39.82,Send Follow-up Email
LEAD_0881,LinkedIn,Central,Finance,Enterprise,Priya,13.0,8.0,178,No,No Response,1,146251.11,2024-12-09,38.0,Cold,513,0.3777785428341691,37.78,Send Follow-up Email
LEAD_0882,Referral,Central,Healthcare,Enterprise,Neha,2.0,3.0,163,No,Positive,1,100480.48,2024-07-10,8.5,Cold,665,0.4382783156990712,43.83,Re-engage Urgently
LEAD_0883,Cold Call,West,Healthcare,Small,Priya,15.0,0.0,25,Yes,No Response,0,0.0,2024-11-05,30.0,Hot,547,0.33256120390004773,33.26,Send Follow-up Email
LEAD_0884,Referral,East,Retail,Medium,Priya,11.0,5.0,35,Yes,Negative,0,0.0,2025-05-05,29.5,Warm,366,0.41098441874147235,41.1,Send Follow-up Email
LEAD_0885,LinkedIn,West,Education,Medium,Priya,6.0,1.0,47,Yes,Negative,0,0.0,2024-10-17,13.5,Warm,566,0.35225350933442057,35.23,Send Follow-up Email
LEAD_0886,Referral,Central,Technology,Medium,Amit,9.0,2.0,97,Yes,Negative,1,131384.25,2024-08-19,21.0,Cold,625,0.44889240222304955,44.89,Re-engage Urgently
LEAD_0887,LinkedIn,Central,Finance,Enterprise,Sneha,3.0,0.0,16,No,Positive,0,0.0,2026-03-27,6.0,Hot,40,0.3836533045919921,38.37,Send Follow-up Email
LEAD_0888,LinkedIn,North,Finance,Small,Sneha,19.0,16.0,69,No,Negative,1,119435.04,2024-10-21,62.0,Warm,562,0.38672759969869924,38.67,Send Follow-up Email
LEAD_0889,Website,East,Healthcare,Large,Priya,11.0,21.0,103,No,No Response,1,92633.87,2025-09-18,53.5,Cold,230,0.39812379353250466,39.81,Send Follow-up Email
LEAD_0890,Website,East,Technology,Small,Sneha,12.0,23.0,36,Yes,No Response,0,0.0,2026-04-26,58.5,Warm,10,0.41200249132683536,41.2,Send Follow-up Email
LEAD_0891,Email Campaign,East,Finance,Large,Sneha,19.0,21.0,169,No,No Response,0,0.0,2026-01-20,69.5,Cold,106,0.3085084039007259,30.85,Low Priority - Nurture
LEAD_0892,Cold Call,North,Healthcare,Small,Neha,11.0,27.0,12,No,No Response,0,0.0,2025-07-30,62.5,Hot,280,0.343926834828503,34.39,Send Follow-up Email
LEAD_0893,Email Campaign,West,Retail,Small,Rahul,13.0,30.0,122,Yes,No Response,0,0.0,2024-10-21,71.0,Cold,562,0.32756278327501326,32.76,Low Priority - Nurture
LEAD_0894,Email Campaign,South,Finance,Small,Priya,15.0,25.0,23,No,No Response,0,0.0,2024-10-28,67.5,Hot,555,0.3634635941638704,36.35,Send Follow-up Email
LEAD_0895,Referral,South,Retail,Small,Sneha,17.0,7.0,63,Yes,No Response,1,148146.84,2025-12-15,44.5,Warm,142,0.3630696256487756,36.31,Send Follow-up Email
LEAD_0896,LinkedIn,North,Retail,Small,Priya,0.0,28.0,99,No,Positive,1,100663.04,2025-12-28,42.0,Cold,129,0.3737999540689758,37.38,Send Follow-up Email
LEAD_0897,LinkedIn,South,Education,Enterprise,Amit,10.0,27.0,58,Yes,No Response,1,101560.24,2025-12-10,60.5,Warm,147,0.30042517555914444,30.04,Low Priority - Nurture
LEAD_0898,Referral,Central,Retail,Medium,Priya,8.0,3.0,75,Yes,Positive,0,0.0,2026-02-14,20.5,Warm,81,0.41539797637205006,41.54,Send Follow-up Email
LEAD_0899,Email Campaign,South,Technology,Large,Priya,10.0,30.0,98,Yes,Negative,0,0.0,2024-07-31,65.0,Cold,644,0.3289037255641014,32.89,Low Priority - Nurture
LEAD_0900,Email Campaign,South,Retail,Enterprise,Rahul,11.0,25.0,174,Yes,No Response,0,0.0,2025-10-30,59.5,Cold,188,0.2743308531204407,27.43,Low Priority - Nurture
LEAD_0901,LinkedIn,West,Technology,Enterprise,Rahul,4.0,26.0,76,Yes,Negative,1,90662.52,2024-12-30,47.0,Warm,492,0.3161882651521439,31.62,Low Priority - Nurture
LEAD_0902,Website,South,Technology,Large,Rahul,16.0,22.0,32,No,No Response,1,26376.68,2026-01-09,65.0,Warm,117,0.36334876309887076,36.33,Send Follow-up Email
